latitude,longitude,start_time,stop_time,all_day,city_name,region_name,postal_code
40.8294,-73.4958,2016-09-11 19:00:00,None,0,Syosset,New York,11791
40.7411478,-73.9927638,2016-09-11 22:00:00,None,0,New York,New York,None
40.7182,-73.9847,2016-09-11 23:00:00,None,0,New York,New York,10002
40.6306,-74.1726,2016-09-11 10:00:00,2016-09-11 12:00:00,0,Staten Island,New York,10303
40.7182,-73.9847,2016-09-11 16:00:00,None,0,New York,New York,10002
None,None,2016-09-11 23:00:00,None,0,New York,New York,None
40.7526640,-73.9943090,2016-09-11 18:30:00,None,0,New York,New York,10001
40.7182,-73.9847,2016-09-11 11:00:00,2016-09-11 23:00:00,0,New York,New York,10002
40.7275,-73.9803,2016-09-11 19:30:00,None,0,New York,New York,10009
40.7364,-74.0724,2016-09-11 12:00:00,None,0,Jersey City,New Jersey,07306
40.7174134,-73.9951112,2016-09-11 11:00:00,2016-09-11 22:30:00,0,New York,New York,10002
40.7418,-74.0008,2016-09-11 00:00:00,None,2,New York,New York,10011
40.7127837,-74.0059413,2016-09-11 10:00:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-11 11:15:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-11 12:45:00,None,0,New York,New York,None
40.4703,-74.4503,2016-09-11 19:45:00,None,0,North Brunswick,New Jersey,None
40.8821552,-73.8276514,2016-09-11 19:00:00,None,0,Bronx,New York,None
40.7182,-73.9847,2016-09-11 11:00:00,2016-09-11 23:00:00,0,New York,New York,10002
40.65,-73.95,2016-09-11 19:00:00,None,0,Brooklyn,New York,None
40.7574502,-73.8681236,2016-09-11 14:00:00,2016-09-11 14:30:00,0,Corona,New York,11368
40.7642,-73.9625,2016-09-11 13:00:00,None,0,New York,New York,10065
40.7142,-74.0064,2016-09-11 22:00:00,None,0,New York,New York,None
40.9006,-73.8993,2016-09-11 10:30:00,2016-09-11 16:30:00,0,Bronx,New York,10471
40.7127837,-74.0059413,2016-09-11 09:00:00,None,0,New York,New York,None
40.6733,-74.0044,2016-09-11 11:00:00,2016-09-11 22:00:00,0,Brooklyn,New York,11231
40.6733,-74.0044,2016-09-11 11:00:00,None,0,Brooklyn,New York,11231
40.7535540,-73.9850430,2016-09-11 10:00:00,None,0,New York,New York,10036
40.7413595,-73.9899540,2016-09-11 18:30:00,None,0,New York,New York,10010
40.6695973,-73.9449517,2016-09-11 07:00:00,None,0,Brooklyn,New York,11238
40.6695973,-73.9449517,2016-09-11 13:00:00,None,0,Brooklyn,New York,11238
41.039072,-73.696246,2016-07-24 00:00:00,2017-01-22 00:00:00,1,Purchase,New York,10577
40.7553,-73.9922,2016-09-11 10:30:00,None,0,New York,New York,10018
40.7595956,-73.9877875,2016-09-11 12:00:00,None,0,New York,New York,10036
40.7501400,-73.9773200,2016-09-11 18:00:00,None,0,New York,New York,10016
40.85,-73.8667,2016-09-11 08:00:00,None,0,Bronx,New York,None
40.7411478,-73.9927638,2016-09-11 17:00:00,None,0,New York,New York,None
40.7401,-73.9805,2016-09-11 09:00:00,None,0,New York,New York,10010
40.7142,-74.0064,2016-09-11 08:00:00,2016-09-11 23:00:00,0,New York,New York,None
40.7249310,-73.9876530,2016-09-11 22:00:00,2016-09-12 04:00:00,0,New York,New York,10003
40.7142,-74.0064,2016-09-11 13:30:00,None,0,New York,New York,None
40.9178,-73.783,2016-09-11 17:00:00,None,0,New Rochelle,New York,10801
40.6990987,-74.0396514,2016-09-11 10:00:00,None,0,New York,New York,10004
40.65,-73.95,2016-09-11 15:00:00,2016-09-11 22:00:00,0,Brooklyn,New York,None
40.7418,-74.0008,2016-09-11 11:30:00,None,0,New York,New York,10011
40.7487063,-73.9852383,2016-09-11 19:00:00,None,0,New York,New York,10001
40.9756,-73.6908,2016-08-02 00:00:00,2016-09-16 00:00:00,1,Rye,New York,10580
40.7142,-74.0064,2016-09-11 19:00:00,None,0,New York,New York,None
40.7706,-74.2331,2016-09-11 13:00:00,None,0,Orange,New Jersey,None
40.77017947939051,-73.97368905662233,2016-09-11 12:00:00,None,0,New York,New York,10019
40.7264,-73.998,2016-09-11 00:00:00,None,2,New York,New York,10012
40.6677158,-73.9618353,2016-09-11 13:00:00,None,0,Brooklyn,New York,11225
40.65,-73.95,2016-09-11 13:00:00,None,0,Brooklyn,New York,None
40.65255991746113,-73.9164206588955,2016-09-11 13:00:00,None,0,Brooklyn,New York,None
40.65255991746113,-73.9164206588955,2016-09-11 13:00:00,None,0,Brooklyn,New York,None
40.7936,-74.1506,2016-09-11 19:00:00,None,0,Belleville,New Jersey,None
40.7142,-74.0064,2016-09-11 18:40:00,None,0,New York,New York,None
40.8614631,-73.8911743,2016-09-11 18:00:00,None,0,Bronx,New York,10458
40.345,-74.1844,2016-09-11 18:30:00,None,0,Holmdel,New Jersey,None
40.7229485,-73.9859281,2016-09-11 19:00:00,None,0,New York,New York,10003
40.7536140,-73.9917682,2016-09-11 19:00:00,None,0,New York,New York,None
40.7122,-73.9652,2016-09-11 10:00:00,None,0,Brooklyn,New York,11249
40.7495073,-74.0039316,2016-09-11 00:00:00,None,2,New York,New York,None
40.7127837,-74.0059413,2016-09-11 13:00:00,None,0,New York,New York,None
40.735657,-74.1723667,2016-09-11 10:30:00,None,0,Newark,New Jersey,None
40.7127837,-74.0059413,2016-09-11 10:30:00,None,0,New York,New York,None
40.7101152,-74.0058826,2016-09-11 11:30:00,None,0,New York,New York,10038
40.7364,-74.0724,2016-09-11 10:30:00,None,0,Jersey City,New Jersey,07306
40.7161,-73.8506,2016-09-11 09:00:00,None,0,Forest Hills,New York,None
40.7142,-74.0064,2016-09-11 13:00:00,None,0,New York,New York,10075
40.7142,-74.0064,2016-09-11 18:30:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-11 18:30:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-11 18:30:00,None,0,New York,New York,None
40.275826,-74.042358,2016-09-11 09:00:00,None,0,Eatontown,New Jersey,07724
40.7080679,-74.0098393,2016-09-11 12:00:00,None,0,New York,New York,None
40.7080679,-74.0098393,2016-09-11 15:00:00,None,0,New York,New York,None
40.7127837,-74.0059413,2016-09-11 11:00:00,None,0,New York,New York,None
40.756584,-73.986149,2016-09-11 11:00:00,None,0,New York,New York,10036
40.7127837,-74.0059413,2016-09-11 00:00:00,None,1,New York,New York,None
40.9338,-73.7552,2016-09-11 12:00:00,2016-09-11 17:00:00,0,Larchmont,New York,10538
40.7142,-74.0064,2016-09-11 13:00:00,None,0,New York,New York,None
40.65,-73.95,2016-09-11 19:00:00,None,0,Brooklyn,New York,None
40.7095,-74.0012,2016-09-11 18:00:00,None,0,New York,New York,10038
40.4992,-74.3994,2016-09-01 00:00:00,2017-08-31 00:00:00,2,Piscataway,New Jersey,None
40.7142,-74.0064,2016-09-01 00:00:00,2017-07-01 00:00:00,2,New York,New York,None
40.7637043,-73.9975386,2016-09-11 19:00:00,None,0,New York,New York,10036
40.7820320,-73.9717188,2016-09-11 10:30:00,2016-09-11 16:30:00,0,New York,New York,10024
40.85,-73.8667,2016-09-11 08:00:00,None,0,Bronx,New York,None
40.7301659,-74.0006640,2016-09-11 21:00:00,None,0,New York,New York,10012
40.76878656085992,-73.96481389755326,2016-03-24 00:00:00,2016-09-29 00:00:00,2,New York,New York,10065
40.7142,-74.0064,2016-09-11 21:00:00,None,0,New York,New York,None
40.65,-73.95,2016-09-11 19:30:00,None,0,Brooklyn,New York,None
40.7614368,-73.98450807909853,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7293727,-73.9921037,2016-09-12 20:00:00,None,0,New York,New York,10003
40.7612610,-73.9850000,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7583655,-73.9884195,2016-09-12 20:00:00,None,0,New York,New York,10036
40.762835568144745,-73.98759968080822,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7095,-74.0012,2016-09-12 09:30:00,None,0,New York,New York,10038
40.762835568144745,-73.98759968080822,2016-09-12 00:00:00,None,1,New York,New York,10019
40.7609894,-73.9907902,2016-09-12 20:00:00,None,0,New York,New York,10036
40.762835568144745,-73.98759968080822,2016-09-12 20:00:00,None,0,New York,New York,10019
40.75636,-73.987641,2016-09-12 19:30:00,None,0,New York,New York,10036
40.7633780,-73.9830043,2016-09-12 14:00:00,None,0,New York,New York,10019
40.7659,-73.985,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7659,-73.985,2016-09-12 20:00:00,None,0,New York,New York,10019
40.7632328,-73.9844951,2016-09-12 19:00:00,2016-09-11 23:00:00,0,New York,New York,10019
40.75048000000005,-73.99340545767213,2016-09-12 00:00:00,None,0,New York,New York,10001
40.756557149194535,-73.98774659080732,2016-09-12 19:30:00,None,0,New York,New York,10036
40.7317679,-73.9892102,2016-09-12 20:30:00,None,0,New York,New York,10003
40.7587947,-73.9938145,2016-09-12 19:30:00,None,0,New York,New York,10036
40.7603430,-73.9859700,2016-09-12 19:00:00,None,0,New York,New York,None
40.7599136,-73.9803981,2016-09-12 00:00:00,None,0,New York,New York,10020
40.7566714,-73.9884173,2016-09-12 20:00:00,None,0,New York,New York,10036
40.7595270,-73.9925430,2016-09-12 20:00:00,None,0,New York,New York,10036
40.75048000000005,-73.99340545767213,2016-09-12 20:00:00,None,0,New York,New York,10001
