latitude,longitude,start_time,stop_time,all_day,city_name,region_name,postal_code
40.735657,-74.1723667,2016-09-29 10:30:00,None,0,Newark,New Jersey,None
40.7127837,-74.0059413,2016-09-29 10:30:00,None,0,New York,New York,None
40.7101152,-74.0058826,2016-09-29 11:30:00,None,0,New York,New York,10038
40.7364,-74.0724,2016-09-29 10:30:00,None,0,Jersey City,New Jersey,07306
40.6486940,-73.9768010,2016-09-29 15:30:00,None,0,Brooklyn,New York,11218
40.7142,-74.0064,2016-09-29 13:00:00,None,0,New York,New York,10075
40.275826,-74.042358,2016-09-29 09:00:00,None,0,Eatontown,New Jersey,07724
40.7127837,-74.0059413,2016-09-29 11:00:00,None,0,New York,New York,None
40.756584,-73.986149,2016-09-29 11:00:00,None,0,New York,New York,10036
40.6830092,-73.9350573,2016-09-29 16:30:00,None,0,Brooklyn,New York,11233
40.7095,-74.0012,2016-09-29 18:00:00,None,0,New York,New York,10038
40.5948670,-73.9411810,2016-09-29 13:00:00,None,0,New York,New York,None
40.4992,-74.3994,2016-09-01 00:00:00,2017-08-31 00:00:00,2,Piscataway,New Jersey,None
40.7820320,-73.9717188,2016-09-29 10:30:00,2016-09-29 16:30:00,0,New York,New York,10024
40.85,-73.8667,2016-09-29 08:00:00,None,0,Bronx,New York,None
40.7519,-73.9965,2016-09-29 00:00:00,None,2,New York,New York,10001
40.65,-73.95,2016-09-29 15:00:00,None,0,Brooklyn,New York,None
40.6873472,-73.9656765,2016-09-29 16:00:00,None,0,New York,New York,None
40.65,-73.95,2016-09-29 18:00:00,None,0,Brooklyn,New York,None
40.65,-73.95,2016-09-29 17:00:00,None,0,Brooklyn,New York,None
40.7519,-73.9965,2016-09-29 19:00:00,None,0,New York,New York,10001
40.7071553,-73.9574384,2016-09-29 14:15:00,None,0,Brooklyn,New York,11211
40.7578273,-73.9860017,2016-09-30 14:00:00,None,0,New York,New York,10036
40.7614368,-73.98450807909853,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7281880,-73.9874980,2016-09-30 20:00:00,None,0,New York,New York,10003
40.7610750,-73.9857560,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7591865,-73.9884857,2016-09-30 20:00:00,2016-09-30 22:30:00,0,New York,New York,10036
40.7293727,-73.9921037,2016-09-30 20:00:00,None,0,New York,New York,10003
40.7558820,-73.9880520,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7624364,-73.9848337,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7733768,-73.5585732,2016-09-30 20:00:00,None,0,Westbury,New York,11590
40.7633780,-73.9830043,2016-09-30 14:00:00,None,0,New York,New York,10019
40.7587947,-73.9938145,2016-09-30 22:30:00,None,0,New York,New York,10036
40.7805932,-73.9813180,2016-09-30 20:00:00,None,0,New York,New York,10023
40.7579219,-73.9871910,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7612610,-73.9850000,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7559598,-73.9849746,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7590340,-73.9867470,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7583655,-73.9884195,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7284972,-74.0000671,2016-09-30 23:45:00,None,0,New York,New York,10012
40.762835568144745,-73.98759968080822,2016-09-30 19:00:00,None,0,New York,New York,10019
40.7632520,-73.9843890,2016-09-30 20:00:00,None,0,New York,New York,10019
40.75048000000005,-73.99340545767213,2016-09-30 20:00:00,None,0,New York,New York,10001
40.7632328,-73.9844951,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7591003,-73.9846789,2016-09-30 20:00:00,2016-09-30 20:00:00,0,New York,New York,10036
40.7581155,-73.9880932,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7095,-74.0012,2016-09-30 09:30:00,None,0,New York,New York,10038
40.762835568144745,-73.98759968080822,2016-09-30 00:00:00,None,1,New York,New York,10019
40.75877720784472,-73.98769495459635,2016-09-30 20:00:00,None,0,New York,New York,10036
40.6419756,-74.0775162,2016-09-30 20:00:00,None,0,Staten Island,New York,None
40.7192879,-73.9617084,2016-09-30 20:00:00,None,0,Brooklyn,New York,11211
40.7349170,-73.9884469,2016-09-30 19:00:00,None,0,New York,New York,10003
40.762835568144745,-73.98759968080822,2016-09-30 20:00:00,None,0,New York,New York,10019
40.75636,-73.987641,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7348935,-73.9891078,2016-09-30 21:00:00,None,0,New York,New York,None
40.7659,-73.985,2016-09-30 20:00:00,None,0,New York,New York,10019
40.7659,-73.985,2016-09-30 20:00:00,None,0,New York,New York,10019
40.760724,-73.9856673,2016-09-30 20:00:00,None,0,New York,New York,10036
40.7632328,-73.9844951,2016-09-30 20:00:00,2016-09-30 00:00:00,0,New York,New York,10019
40.7609894,-73.9907902,2016-09-30 20:00:00,None,0,New York,New York,10036
40.75048000000005,-73.99340545767213,2016-09-30 00:00:00,None,0,New York,New York,10001
40.7281880,-73.9874980,2016-09-30 20:00:00,None,0,New York,New York,10003
40.756557149194535,-73.98774659080732,2016-09-30 20:00:00,None,0,New York,New York,10036
